chr1	0	20000	10981
chr1	20000	40000	11035
chr1	40000	60000	11806
chr1	60000	80000	10286
chr1	80000	100000	10714
chr1	100000	120000	11398
chr1	120000	140000	11117
chr1	140000	160000	10074
chr1	160000	180000	11140
chr1	180000	200000	10576
chr1	200000	220000	11404
chr1	220000	240000	12080
chr1	240000	260000	10928
chr1	260000	280000	11078
chr1	280000	300000	9229
chr1	300000	320000	10769
chr1	320000	340000	10798
chr1	340000	360000	10740
chr1	360000	380000	12404
chr1	380000	400000	11805
chr1	400000	420000	11174
chr1	420000	440000	11756
chr1	440000	460000	10758
chr1	460000	480000	10497
chr1	480000	500000	10247
chr1	500000	520000	9015
chr1	520000	540000	10580
chr1	540000	560000	10074
chr1	560000	580000	12002
chr1	580000	600000	11604
chr1	600000	620000	11678
chr1	620000	640000	11936
chr1	640000	660000	11896
chr1	660000	680000	11869
chr1	680000	700000	11245
chr1	700000	720000	11842
chr1	720000	740000	12179
chr1	740000	760000	10626
chr1	760000	780000	10791
chr1	780000	800000	10613
chr1	800000	820000	10356
chr1	820000	840000	11320
chr1	840000	860000	11126
chr1	860000	880000	11322
chr1	880000	900000	11161
chr1	900000	920000	12008
chr1	920000	940000	12127
chr1	940000	960000	11298
chr1	960000	980000	11420
chr1	980000	1000000	11941
chr1	1000000	1020000	12803
chr1	1020000	1040000	12725
chr1	1040000	1060000	11733
chr1	1060000	1080000	11640
chr1	1080000	1100000	12530
chr1	1100000	1120000	11859
chr1	1120000	1140000	11947
chr1	1140000	1160000	11997
chr1	1160000	1180000	12275
chr1	1180000	1200000	11293
chr1	1200000	1220000	12257
chr1	1220000	1240000	11755
chr1	1240000	1260000	11141
chr1	1260000	1280000	11967
chr1	1280000	1300000	10036
chr1	1300000	1320000	9862
chr1	1320000	1340000	9358
chr1	1340000	1360000	10761
chr1	1360000	1380000	11943
chr1	1380000	1400000	12162
chr1	1400000	1420000	12489
chr1	1420000	1440000	11552
chr1	1440000	1460000	12137
chr1	1460000	1480000	12236
chr1	1480000	1500000	11527
chr1	1500000	1520000	11482
chr1	1520000	1540000	11344
chr1	1540000	1560000	11822
chr1	1560000	1580000	10601
chr1	1580000	1600000	10129
chr1	1600000	1620000	10603
chr1	1620000	1640000	11115
chr1	1640000	1660000	12686
chr1	1660000	1680000	10811
chr1	1680000	1700000	10230
chr1	1700000	1720000	11728
chr1	1720000	1740000	10650
chr1	1740000	1760000	12839
chr1	1760000	1780000	11341
chr1	1780000	1800000	9781
chr1	1800000	1820000	10317
chr1	1820000	1840000	10192
chr1	1840000	1860000	10024
chr1	1860000	1880000	10811
chr1	1880000	1900000	10079
chr1	1900000	1920000	10499
chr1	1920000	1940000	10576
chr1	1940000	1960000	10577
chr1	1960000	1980000	10183
chr1	1980000	2000000	11778
chr1	2000000	2020000	11203
chr1	2020000	2040000	10023
chr1	2040000	2060000	10444
chr1	2060000	2080000	12468
chr1	2080000	2100000	12421
chr1	2100000	2120000	12353
chr1	2120000	2140000	12420
chr1	2140000	2160000	12247
chr1	2160000	2180000	11074
chr1	2180000	2200000	10539
chr1	2200000	2220000	10482
chr1	2220000	2240000	11675
chr1	2240000	2260000	10007
chr1	2260000	2280000	10372
chr1	2280000	2300000	11020
chr1	2300000	2320000	11044
chr1	2320000	2340000	10983
chr1	2340000	2360000	11135
chr1	2360000	2380000	10365
chr1	2380000	2400000	10293
chr1	2400000	2420000	11195
chr1	2420000	2440000	11712
chr1	2440000	2460000	12661
chr1	2460000	2480000	12025
chr1	2480000	2500000	12211
chr1	2500000	2520000	10672
chr1	2520000	2540000	9906
chr1	2540000	2560000	8520
chr1	2560000	2580000	9996
chr1	2580000	2600000	9839
chr1	2600000	2620000	12172
chr1	2620000	2640000	11223
chr1	2640000	2660000	9721
chr1	2660000	2680000	11684
chr1	2680000	2700000	11207
chr1	2700000	2720000	11951
chr1	2720000	2740000	11025
chr1	2740000	2760000	11731
chr1	2760000	2780000	11590
chr1	2780000	2800000	11494
chr1	2800000	2820000	12206
chr1	2820000	2840000	12888
chr1	2840000	2860000	11530
chr1	2860000	2880000	11672
chr1	2880000	2900000	11859
chr1	2900000	2920000	11268
chr1	2920000	2940000	9964
chr1	2940000	2960000	10970
chr1	2960000	2980000	12458
chr1	2980000	3000000	9586
chr1	3000000	3020000	11101
chr1	3020000	3040000	11995
chr1	3040000	3060000	12008
chr1	3060000	3080000	10891
chr1	3080000	3100000	10390
chr1	3100000	3120000	10779
chr1	3120000	3140000	12098
chr1	3140000	3160000	11219
chr1	3160000	3180000	11555
chr1	3180000	3200000	12538
chr1	3200000	3220000	11421
chr1	3220000	3240000	11337
chr1	3240000	3260000	11796
chr1	3260000	3280000	11824
chr1	3280000	3300000	11337
chr1	3300000	3320000	10938
chr1	3320000	3340000	10494
chr1	3340000	3360000	10240
chr1	3360000	3380000	9496
chr1	3380000	3400000	10542
chr1	3400000	3420000	11040
chr1	3420000	3440000	10931
chr1	3440000	3460000	11742
chr1	3460000	3480000	10716
chr1	3480000	3500000	11216
chr1	3500000	3520000	12820
chr1	3520000	3540000	12342
chr1	3540000	3560000	11789
chr1	3560000	3580000	11784
chr1	3580000	3600000	10649
chr1	3600000	3620000	12191
chr1	3620000	3640000	11258
chr1	3640000	3660000	12293
chr1	3660000	3680000	12046
chr1	3680000	3700000	11668
chr1	3700000	3720000	10876
chr1	3720000	3740000	11344
chr1	3740000	3760000	11854
chr1	3760000	3780000	11729
chr1	3780000	3800000	10836
chr1	3800000	3820000	11101
chr1	3820000	3840000	11697
chr1	3840000	3860000	10337
chr1	3860000	3880000	11420
chr1	3880000	3900000	10973
chr1	3900000	3920000	11803
chr1	3920000	3940000	11689
chr1	3940000	3960000	10417
chr1	3960000	3980000	11941
chr1	3980000	4000000	10758
chr1	4000000	4020000	12276
chr1	4020000	4040000	11346
chr1	4040000	4060000	10182
chr1	4060000	4080000	10665
chr1	4080000	4100000	12541
chr1	4100000	4120000	11875
chr1	4120000	4140000	10635
chr1	4140000	4160000	12285
chr1	4160000	4180000	11329
chr1	4180000	4200000	12733
chr1	4200000	4220000	12483
chr1	4220000	4240000	12059
chr1	4240000	4260000	13352
chr1	4260000	4280000	12415
chr1	4280000	4300000	12541
chr1	4300000	4320000	12677
chr1	4320000	4340000	11922
chr1	4340000	4360000	12553
chr1	4360000	4380000	11865
chr1	4380000	4400000	12238
chr1	4400000	4420000	10795
chr1	4420000	4440000	10383
chr1	4440000	4460000	12285
chr1	4460000	4480000	11296
chr1	4480000	4500000	11407
chr1	4500000	4520000	12653
chr1	4520000	4540000	12098
chr1	4540000	4560000	11596
chr1	4560000	4580000	10703
chr1	4580000	4600000	10123
chr1	4600000	4620000	11916
chr1	4620000	4640000	11275
chr1	4640000	4660000	11491
chr1	4660000	4680000	10913
chr1	4680000	4700000	10918
chr1	4700000	4720000	11274
chr1	4720000	4740000	10694
chr1	4740000	4760000	10897
chr1	4760000	4780000	11084
chr1	4780000	4800000	10661
chr1	4800000	4820000	10328
chr1	4820000	4840000	10685
chr1	4840000	4860000	10160
chr1	4860000	4880000	12197
chr1	4880000	4900000	10929
chr1	4900000	4920000	9143
chr1	4920000	4940000	10678
chr1	4940000	4960000	12024
chr1	4960000	4980000	11736
chr1	4980000	5000000	12503
chr1	5000000	5020000	12330
chr1	5020000	5040000	12060
chr1	5040000	5060000	11329
chr1	5060000	5080000	11779
chr1	5080000	5100000	10883
chr1	5100000	5120000	11469
chr1	5120000	5140000	11472
chr1	5140000	5160000	10338
chr1	5160000	5180000	9387
chr1	5180000	5200000	9323
chr1	5200000	5220000	9397
chr1	5220000	5240000	10150
chr1	5240000	5260000	11362
chr1	5260000	5280000	11486
chr1	5280000	5300000	12329
chr1	5300000	5320000	12431
chr1	5320000	5340000	11889
chr1	5340000	5360000	10691
chr1	5360000	5380000	11818
chr1	5380000	5400000	12532
chr1	5400000	5420000	12271
chr1	5420000	5440000	12250
chr1	5440000	5460000	11133
chr1	5460000	5480000	9732
chr1	5480000	5500000	10581
chr1	5500000	5520000	12361
chr1	5520000	5540000	11001
chr1	5540000	5560000	11491
chr1	5560000	5580000	10577
chr1	5580000	5600000	11519
chr1	5600000	5620000	10910
chr1	5620000	5640000	11576
chr1	5640000	5660000	8770
chr1	5660000	5680000	9283
chr1	5680000	5700000	11842
chr1	5700000	5720000	11489
chr1	5720000	5740000	11218
chr1	5740000	5760000	12507
chr1	5760000	5780000	11561
chr1	5780000	5800000	10805
chr1	5800000	5820000	10287
chr1	5820000	5840000	9566
chr1	5840000	5860000	10100
chr1	5860000	5880000	10322
chr1	5880000	5900000	10271
chr1	5900000	5920000	13042
chr1	5920000	5940000	10599
chr1	5940000	5960000	11372
chr1	5960000	5980000	12879
chr1	5980000	6000000	10609
chr1	6000000	6020000	9727
chr1	6020000	6040000	9142
chr1	6040000	6060000	8939
chr1	6060000	6080000	9972
chr1	6080000	6100000	9654
chr1	6100000	6120000	9000
chr1	6120000	6140000	9232
chr1	6140000	6160000	11560
chr1	6160000	6180000	13272
chr1	6180000	6200000	12947
chr1	6200000	6220000	12443
chr1	6220000	6240000	11207
chr1	6240000	6260000	10892
chr1	6260000	6280000	11786
chr1	6280000	6300000	12379
chr1	6300000	6320000	12001
chr1	6320000	6340000	10300
chr1	6340000	6360000	10192
chr1	6360000	6380000	11856
chr1	6380000	6400000	12110
chr1	6400000	6420000	13019
chr1	6420000	6440000	10755
chr1	6440000	6460000	12247
chr1	6460000	6480000	11331
chr1	6480000	6500000	10930
chr1	6500000	6520000	11203
chr1	6520000	6540000	11924
chr1	6540000	6560000	11268
chr1	6560000	6580000	9246
chr1	6580000	6600000	9486
chr1	6600000	6620000	10363
chr1	6620000	6640000	9390
chr1	6640000	6660000	11342
chr1	6660000	6680000	10950
chr1	6680000	6700000	10991
chr1	6700000	6720000	10129
chr1	6720000	6740000	12646
chr1	6740000	6760000	13488
chr1	6760000	6780000	13071
chr1	6780000	6800000	9120
chr1	6800000	6820000	9236
chr1	6820000	6840000	9306
chr1	6840000	6860000	9805
chr1	6860000	6880000	9092
chr1	6880000	6900000	11197
chr1	6900000	6920000	10172
chr1	6920000	6940000	9697
chr1	6940000	6960000	11419
chr1	6960000	6980000	11562
chr1	6980000	7000000	12251
chr1	7000000	7020000	12423
chr1	7020000	7040000	12700
chr1	7040000	7060000	11829
chr1	7060000	7080000	11321
chr1	7080000	7100000	11600
chr1	7100000	7120000	11769
chr1	7120000	7140000	11618
chr1	7140000	7160000	11850
chr1	7160000	7180000	12662
chr1	7180000	7200000	11729
chr1	7200000	7220000	12752
chr1	7220000	7240000	12246
chr1	7240000	7260000	10905
chr1	7260000	7280000	10144
chr1	7280000	7300000	11723
chr1	7300000	7320000	9432
chr1	7320000	7340000	11878
chr1	7340000	7360000	9759
chr1	7360000	7380000	11707
chr1	7380000	7400000	11061
chr1	7400000	7420000	10763
chr1	7420000	7440000	9915
chr1	7440000	7460000	8623
chr1	7460000	7476621	8253.01
chr2	0	20000	8594
chr2	20000	40000	8819
chr2	40000	60000	11613
chr2	60000	80000	10070
chr2	80000	100000	10474
chr2	100000	120000	10531
chr2	120000	140000	11675
chr2	140000	160000	11876
chr2	160000	180000	12216
chr2	180000	200000	11959
chr2	200000	220000	11107
chr2	220000	240000	12539
chr2	240000	260000	11151
chr2	260000	280000	10996
chr2	280000	300000	9860
chr2	300000	320000	10685
chr2	320000	340000	10953
chr2	340000	360000	11062
chr2	360000	380000	11354
chr2	380000	400000	11470
chr2	400000	420000	12061
chr2	420000	440000	11262
chr2	440000	460000	10148
chr2	460000	480000	10672
chr2	480000	500000	11080
chr2	500000	520000	12146
chr2	520000	540000	10767
chr2	540000	560000	11325
chr2	560000	580000	10308
chr2	580000	600000	9790
chr2	600000	620000	12450
chr2	620000	640000	11552
chr2	640000	660000	11809
chr2	660000	680000	11447
chr2	680000	700000	11152
chr2	700000	720000	11816
chr2	720000	740000	12940
chr2	740000	760000	11280
chr2	760000	780000	10292
chr2	780000	800000	10353
chr2	800000	820000	12862
chr2	820000	840000	12379
chr2	840000	860000	12730
chr2	860000	880000	11956
chr2	880000	900000	11530
chr2	900000	920000	11719
chr2	920000	940000	10360
chr2	940000	960000	9858
chr2	960000	980000	9812
chr2	980000	1000000	8469
chr2	1000000	1020000	8617
chr2	1020000	1040000	9094
chr2	1040000	1060000	10495
chr2	1060000	1080000	10589
chr2	1080000	1100000	10394
chr2	1100000	1120000	12792
chr2	1120000	1140000	10397
chr2	1140000	1160000	11851
chr2	1160000	1180000	11556
chr2	1180000	1200000	12552
chr2	1200000	1220000	11627
chr2	1220000	1240000	11724
chr2	1240000	1260000	12039
chr2	1260000	1280000	10745
chr2	1280000	1300000	12624
chr2	1300000	1320000	11938
chr2	1320000	1340000	10151
chr2	1340000	1360000	10326
chr2	1360000	1380000	9795
chr2	1380000	1400000	10569
chr2	1400000	1420000	10871
chr2	1420000	1440000	10245
chr2	1440000	1460000	11376
chr2	1460000	1480000	9526
chr2	1480000	1500000	11658
chr2	1500000	1520000	11477
chr2	1520000	1540000	12404
chr2	1540000	1560000	10826
chr2	1560000	1580000	10652
chr2	1580000	1600000	11726
chr2	1600000	1620000	11400
chr2	1620000	1640000	10714
chr2	1640000	1660000	11082
chr2	1660000	1680000	11377
chr2	1680000	1700000	12107
chr2	1700000	1720000	11594
chr2	1720000	1740000	10505
chr2	1740000	1760000	11393
chr2	1760000	1780000	11236
chr2	1780000	1800000	10831
chr2	1800000	1820000	12301
chr2	1820000	1840000	11131
chr2	1840000	1860000	11031
chr2	1860000	1880000	11498
chr2	1880000	1900000	10699
chr2	1900000	1920000	10631
chr2	1920000	1940000	9399
chr2	1940000	1960000	10767
chr2	1960000	1980000	10206
chr2	1980000	2000000	11057
chr2	2000000	2020000	10127
chr2	2020000	2040000	11173
